s,s7-8,s3-1,s8-1,s7-3,s1-2,s3-4,s3-5,s3-6,b1-3-4,b1-3-5,b1-3-6,b2-1-3,b2-1-8,b7-3-4,b7-3-5,b7-3-6,t2-1-8-7,t1-8-7-3
-7.22841048404,-0.291344886036,-0.858453478222,-0.00103885164255,0.000452485101279,-0.000894178884557,-0.000562824515379,-0.000124731014433,-0.000562824404241,-0.0140006233995,-0.0353802506755,-0.0140006235981,0.298830445846,0.00794398135088,0.00230573644816,-0.00356803147939,0.00230573635624,-4.67526468513e-10,8.63871755926e-11
-7.1984162981,-0.291206660703,-0.858709092916,-0.00106408964364,0.000453748338036,-0.000914471386637,-0.000570838760622,-0.00012682908724,-0.000570839057933,-0.0143509440939,-0.0362896334245,-0.0143509437804,0.302186825115,0.00839376714245,0.00233108455396,-0.00359623064813,0.00233108451478,3.64609136671e-10,-8.69422030842e-11
-7.16842211179,-0.291071030105,-0.858944151749,-0.00108959445194,0.000455104416725,-0.000935086230726,-0.000578819314635,-0.000128961476705,-0.000578819800767,-0.014691550344,-0.037176947493,-0.0146915502775,0.305509906432,0.0088399969781,0.00235587597329,-0.00362487187797,0.00235587598557,-1.97812483465e-10,3.80090719544e-11
-7.13842792507,-0.290936927649,-0.859159498431,-0.00111535658276,0.000456544220566,-0.000956043566239,-0.000586774159949,-0.000131122566089,-0.000586774546467,-0.0150219358076,-0.0380415913847,-0.0150219356076,0.308797738583,0.00928444202013,0.00238013122943,-0.00365386911248,0.00238013124954,9.23439854211e-11,2.68708219691e-11
-7.10843373795,-0.290802256678,-0.859356501884,-0.00114137670305,0.000458052408053,-0.000977360874657,-0.000594714498655,-0.000133305581598,-0.000594714403852,-0.0153417212585,-0.0388833774197,-0.0153417212186,0.31204940908,0.00973044698935,0.00240388404605,-0.00368311063655,0.00240388399734,-3.39385625919e-11,-4.11000279619e-11
-7.07843955043,-0.290663783045,-0.859537113968,-0.00116767757168,0.000459608048839,-0.000999070933448,-0.000602658947198,-0.000135501740461,-0.00060265942774,-0.0156506677617,-0.0397025436574,-0.0156506675704,0.315265274587,0.010183159188,0.00242718366978,-0.00371246668029,0.00242718369643,9.34698980878e-14,6.69768532638e-11
-7.04844536255,-0.290517130032,-0.859703889319,-0.00119430924431,0.000461184559244,-0.00102120843322,-0.000610634696531,-0.00013770103615,-0.000610634772061,-0.0159486623718,-0.0404997487654,-0.0159486621525,0.318447123362,0.0106496088359,0.00245009857787,-0.00374179303101,0.00245009860125,2.44353199791e-11,-2.9313004631e-11
-7.01845117434,-0.290356915889,-0.859859922496,-0.00122135522427,0.000462749307533,-0.001043820568,-0.000618676414616,-0.000139894046027,-0.000618676199076,-0.0162357265845,-0.0412760615128,-0.0162357265018,0.321598286051,0.0111385534991,0.00247271298976,-0.00377093453281,0.00247271292279,-3.3088165264e-11,5.47647020686e-11
-6.98845698584,-0.290177118154,-0.860008667358,-0.00124893959438,0.000464264202537,-0.00106696501803,-0.000626825752817,-0.000142077439781,-0.000626825953437,-0.0165119811811,-0.0420329335967,-0.0165119812039,0.324723521308,0.011659899642,0.00249513861496,-0.00379973426924,0.00249513860674,6.94322599794e-11,-5.46440594318e-11
-6.95846279712,-0.28997171065,-0.860153600409,-0.00127722920529,0.000465688952431,-0.00109070238871,-0.000635136895008,-0.000144241884061,-0.0006351368708,-0.0167776467208,-0.0427721568261,-0.0167776468907,0.327828694222,0.0122236276205,0.00251751190565,-0.00382804963599,0.00251751177405,-5.37807822407e-11,5.79146386462e-11
-6.92846860825,-0.289735496854,-0.860297757682,-0.00130641432014,0.000466986139195,-0.00111509779968,-0.00064366556888,-0.000146381975665,-0.000643665198024,-0.0170330473072,-0.0434957951525,-0.0170330473666,0.330920194447,0.0128383420607,0.00253998828553,-0.00385576528444,0.00253998814866,3.68885110954e-12,2.94188849937e-11
-6.89847441932,-0.289464806479,-0.860443327997,-0.00133667607341,0.000468125538351,-0.00114020143583,-0.000652465107807,-0.000148493614203,-0.000652465335382,-0.0172786261021,-0.0442060813893,-0.0172786260092,0.334004240851,0.0135100240318,0.00256272564303,-0.00388280269936,0.00256272551925,1.79531275599e-11,2.02680812808e-12
-6.8684802304,-0.289157788294,-0.860591443849,-0.00136815943776,0.000469087129973,-0.00116605174963,-0.000661582003274,-0.000150569888968,-0.000661582032527,-0.0175149638853,-0.0449052960338,-0.0175149637353,0.33708629847,0.0142414615745,0.00258586133407,-0.00390912297928,0.002585861363,-3.8394063536e-11,6.80933194802e-11
-6.83848604155,-0.288814510387,-0.860742085763,-0.00140097366951,0.00046986739327,-0.00119267140108,-0.000671046443398,-0.000152608692058,-0.000671046611989,-0.0177427871083,-0.0455956457334,-0.0177427868898,0.340170579012,0.0150320209458,0.00260948801638,-0.00393471417108,0.00260948823123,1.27058961485e-11,-7.73934035394e-11
-6.80849185281,-0.288437039027,-0.860894045347,-0.00143518114991,0.000470475325131,-0.00122006216506,-0.000680874281841,-0.000154606794391,-0.000680874601615,-0.0179628970577,-0.0462791513071,-0.0179628966608,0.34325960396,0.015877453473,0.00263366656238,-0.00395960060244,0.00263366663503,-1.34790268569e-11,3.52345646537e-11
-6.77849766422,-0.288029136994,-0.861045101596,-0.00147076096278,0.00047093210365,-0.00124819947877,-0.000691067481277,-0.00015656211973,-0.000691067486481,-0.0181760651744,-0.0469575927848,-0.0181760652549,0.346354009533,0.0167703562458,0.00265845265671,-0.00398384039278,0.00265845271031,1.19401935014e-11,-3.11339157899e-11
-6.74850347579,-0.287595336741,-0.861192511313,-0.00150760135787,0.000471266433884,-0.00127704408466,-0.000701622006654,-0.000158459846425,-0.00070162216276,-0.0183829470753,-0.047632527979,-0.0183829470151,0.349452766328,0.0177016884283,0.00268391994862,-0.00400750775894,0.00268391994411,-9.16374872083e-11,7.83939036462e-11
-6.71850928749,-0.28713987935,-0.861333547799,-0.00154553732256,0.000471511038019,-0.00130655585332,-0.000712538336582,-0.000160281732345,-0.000712538391472,-0.0185840756517,-0.0483053749515,-0.0185840757794,0.352553670265,0.0186625296324,0.00271015495567,-0.00403066276778,0.00271015495815,9.92718536909e-11,-6.67182287246e-11
-6.68851509932,-0.2866660905,-0.861465816818,-0.00158439337253,0.000471701471588,-0.00133668699052,-0.000723821070579,-0.000162006032905,-0.000723820912943,-0.0187799455075,-0.04897749957,-0.0187799454372,0.355653816563,0.0196451499904,0.00273722792104,-0.00405332594568,0.00273722791741,1.49988622468e-12,7.61869975207e-12
